id;debut application;fin application;mise a jour;status;cause;severite;code objet référentiel IdFM;type objet;nom objet referentiel IdFM;titre du message;corps du message
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-03T00:55:00+01:00;2023-03-02T16:56:23+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-24T00:55:00+01:00;2023-03-02T16:56:19+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-04-29T01:55:00+02:00;2023-04-29T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-15T00:55:00+01:00;2023-03-15T02:55:00+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-04-28T01:55:00+02:00;2023-04-28T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-02T00:55:00+01:00;2023-03-02T16:56:24+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-04-27T01:55:00+02:00;2023-04-27T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-14T00:55:00+01:00;2023-03-14T02:55:00+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-04-26T01:55:00+02:00;2023-04-26T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-23T00:55:00+01:00;2023-03-02T16:56:22+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
